card,tcg,ck_price,mp_price,ck_pct,mp_pct,units,origin,band
Aerith Gainsborough,2.27,2.29,1.35,0.8810572687224677,-40.52863436123348,1059.0,live,$2-5
Spirit Link,0.35,0.59,0.15,68.57142857142857,-57.14285714285714,1398.0,live,$0-1
"Slash, Reptile Rampager",1.03,1.29,0.31,25.24271844660194,-69.90291262135922,1198.0,live,$1-2
Heroic Intervention,17.1,17.99,12.5,5.204678362573081,-26.90058479532164,978.0,live,$10-20
"Toph, Hardheaded Teacher",0.85,1.49,0.2,75.29411764705883,-76.47058823529412,1148.0,live,$0-1
Bolt Bend,3.26,5.49,2.89,68.40490797546013,-11.349693251533733,1015.0,live,$2-5
Slip Out the Back,3.86,6.49,3.92,68.13471502590674,1.5544041450777215,1101.0,live,$2-5
Underworld Dreams,1.92,1.99,1.86,3.645833333333337,-3.124999999999991,1085.0,live,$1-2
Thousand-Year Storm,1.12,1.29,0.45,15.178571428571422,-59.82142857142858,1044.0,live,$1-2
Raise the Palisade,10.54,11.99,9.28,13.757115749525628,-11.954459203036052,1066.0,live,$10-20
Firebrand Archer,0.28,0.39,0.15,39.28571428571428,-46.42857142857144,1384.0,live,$0-1
Cleansing Wildfire,0.57,0.79,0.37,38.59649122807019,-35.08771929824561,2348.0,live,$0-1
Open the Way,0.93,1.29,0.22,38.70967741935484,-76.34408602150538,1893.0,live,$0-1
Worn Powerstone,0.37,0.69,0.15,86.48648648648647,-59.45945945945946,1455.0,live,$0-1
Kang the Conqueror,0.51,0.99,0.15,94.11764705882352,-70.58823529411764,1478.0,live,$0-1
Vernal Fen,0.53,1.29,0.44,143.39622641509433,-16.981132075471702,1496.0,live,$0-1
Coin of Mastery,1.95,2.49,1.04,27.692307692307704,-46.66666666666666,1305.0,live,$1-2
Herald's Horn,4.97,5.99,4.49,20.523138832998,-9.65794768611669,991.0,live,$2-5
Nether Traitor,0.8,2.29,0.41,186.25,-48.75000000000001,1366.0,live,$0-1
Thrumming Hivepool,0.91,1.29,0.19,41.75824175824176,-79.12087912087912,1563.0,live,$0-1
Doom Variant - Roaming Throne (Borderless),53.1,69.99,54.88,31.807909604519764,3.3521657250470827,950.0,live,$50-100
Island (0288),0.33,0.99,0.15,199.99999999999997,-54.54545454545456,3073.0,live,$0-1
Woodland Cemetery,0.51,1.49,0.51,192.156862745098,0.0,1670.0,live,$0-1
The Earth King,1.53,1.79,0.26,16.99346405228758,-83.00653594771242,1109.0,live,$1-2
Ghoulish Impetus,0.48,0.79,0.15,64.58333333333334,-68.74999999999999,1723.0,live,$0-1
Benevolent Hydra,0.94,1.79,0.26,90.42553191489364,-72.34042553191489,1342.0,live,$0-1
"Quintorius, History Chaser (Borderless)",0.87,0.99,0.26,13.79310344827586,-70.11494252873564,1777.0,live,$0-1
Colossus Hammer,0.66,1.79,0.62,171.2121212121212,-6.060606060606066,1839.0,live,$0-1
Lavaspur Boots,1.4,1.99,0.6900000000000001,42.142857142857146,-50.71428571428571,1244.0,live,$1-2
Priest of Forgotten Gods,0.54,0.99,0.26,83.33333333333331,-51.85185185185185,1610.0,live,$0-1
Chaos Warp,0.39,0.99,0.29,153.84615384615384,-25.64102564102565,1404.0,live,$0-1
"Echo, Perceptive Prodigy",0.19,0.35,0.15,84.21052631578945,-21.052631578947373,1586.0,live,$0-1
Doppelgang,1.56,2.99,1.55,91.66666666666669,-0.6410256410256416,1049.0,live,$1-2
"Zimone, Infinite Analyst (Borderless)",0.93,1.29,0.15,38.70967741935484,-83.87096774193549,1080.0,live,$0-1
Fire Lord Azula,0.95,0.99,0.46,4.210526315789478,-51.57894736842105,1085.0,live,$0-1
Assassin's Trophy,0.73,1.49,0.6900000000000001,104.10958904109587,-5.479452054794511,1508.0,live,$0-1
Dovin's Veto,3.19,3.99,1.76,25.078369905956123,-44.82758620689656,996.0,live,$2-5
Triumph of the Hordes,12.71,16.99,12.88,33.67427222659321,1.3375295043273008,942.0,live,$10-20
Tempest Hawk,0.68,0.99,0.15,45.58823529411764,-77.94117647058823,2872.0,live,$0-1
PuPu UFO,0.43,0.99,0.15,130.2325581395349,-65.11627906976744,1357.0,live,$0-1
Delighted Halfling,29.32,37.99,26.03,29.570259208731247,-11.22100954979536,970.0,live,$20-50
"Joshua, Phoenix's Dominant",1.68,1.79,0.76,6.547619047619054,-54.76190476190476,999.0,live,$1-2
Glasswing Grace,0.32,0.35,0.15,9.374999999999991,-53.125,1113.0,live,$0-1
Cyclonic Rift,33.97,39.99,31.33,17.721518987341785,-7.771563143950547,926.0,live,$20-50
Annie Joins Up,4.39,3.49,3.3000000000000003,-20.501138952164,-24.829157175398624,961.0,live,$2-5
"Ulamog, the Defiler",16.39,18.99,14.37,15.863331299572897,-12.324588163514344,985.0,live,$10-20
Endless Foot Assault,2.88,3.49,1.82,21.180555555555568,-36.80555555555555,1170.0,live,$2-5
Forest (0257),0.6,1.29,0.35,115.0,-41.66666666666667,3091.0,live,$0-1
Refurbished Familiar,0.31,0.39,0.15,25.80645161290323,-51.61290322580645,2271.0,live,$0-1
Parting Gust,1.02,1.99,0.28,95.09803921568628,-72.54901960784314,1198.0,live,$1-2
Ethereal Armor,0.38,0.59,0.15,55.26315789473684,-60.526315789473685,1267.0,live,$0-1
"Green Goblin, Revenant",0.36,0.69,0.15,91.66666666666666,-58.333333333333336,1026.0,live,$0-1
Gathering Stone,0.7,1.49,0.15,112.85714285714288,-78.57142857142857,1257.0,live,$0-1
High Score,1.52,1.29,0.8200000000000001,-15.13157894736842,-46.05263157894737,1225.0,live,$1-2
Black Mage's Rod,0.23,0.35,0.15,52.17391304347825,-34.78260869565218,1467.0,live,$0-1
Stridehangar Automaton,2.35,3.99,2.11,69.7872340425532,-10.212765957446818,1263.0,live,$2-5
Cascade Bluffs,0.5,0.99,0.26,98.0,-48.0,1594.0,live,$0-1
Defile,1.42,2.79,1.0,96.47887323943664,-29.57746478873239,1197.0,live,$1-2
Harbinger of the Seas,1.72,1.99,0.44,15.69767441860465,-74.4186046511628,1383.0,live,$1-2
"Rootha, Mastering the Moment (Borderless)",0.58,0.99,0.2,70.68965517241381,-65.51724137931035,1140.0,live,$0-1
Wildgrowth Archaic (Borderless),0.8,0.49,0.15,-38.75000000000001,-81.25,1050.0,live,$0-1
Drossforge Bridge,0.91,2.29,0.77,151.64835164835165,-15.384615384615383,1761.0,live,$0-1
Tragedy Feaster,0.29,0.49,0.15,68.96551724137932,-48.27586206896552,1261.0,live,$0-1
Nature's Rhythm,5.17,6.99,4.0,35.20309477756287,-22.63056092843327,1062.0,live,$5-10
Asceticism,6.3,6.99,4.22,10.95238095238096,-33.01587301587302,1152.0,live,$5-10
Immoral Bargain,0.51,0.69,0.17,35.29411764705881,-66.66666666666666,1374.0,live,$0-1
Mithril Coat,31.19,42.99,28.57,37.832638666239184,-8.40012824623277,922.0,live,$20-50
Orcish Bowmasters,44.37,49.99,44.69,12.66621591165203,0.7212080234392615,1051.0,live,$20-50
Razorkin Needlehead,4.53,8.99,4.09,98.45474613686534,-9.713024282560715,970.0,live,$2-5
Quandrix Charm,0.33,0.35,0.15,6.060606060606049,-54.54545454545456,1402.0,live,$0-1
Forsaken Miner,1.29,1.99,1.03,54.26356589147287,-20.155038759689923,1414.0,live,$1-2
Realmwalker,1.23,2.79,1.04,126.82926829268293,-15.44715447154471,1469.0,live,$1-2
Training Regimen,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,1318.0,live,$0-1
Pest Rescuer,0.84,1.29,0.64,53.57142857142858,-23.809523809523807,1285.0,live,$0-1
Simian Spirit Guide,3.26,3.49,2.9,7.055214723926394,-11.04294478527607,1142.0,live,$2-5
"Iron Lad, Diverging Destiny",0.24,0.35,0.15,45.83333333333333,-37.5,1157.0,live,$0-1
The Legend of Roku,10.16,16.99,9.88,67.22440944881888,-2.7559055118110174,1050.0,live,$10-20
Wild Growth,0.51,0.99,0.33,94.11764705882352,-35.29411764705882,1402.0,live,$0-1
Heaven-Sent Marvel - Archangel of Thune (Borderless),19.46,19.99,19.01,2.7235354573483943,-2.312435765673172,958.0,live,$10-20
Bloodghast,0.72,1.29,0.51,79.16666666666667,-29.166666666666664,1813.0,live,$0-1
Jhoira's Familiar,1.68,3.49,1.28,107.73809523809526,-23.809523809523807,1025.0,live,$1-2
Essenceknit Scholar,0.27,0.35,0.15,29.62962962962961,-44.44444444444445,1195.0,live,$0-1
Horizon Explorer,2.36,3.49,2.53,47.881355932203405,7.203389830508472,1153.0,live,$2-5
Blight Mound,0.39,0.79,0.15,102.56410256410258,-61.53846153846154,1593.0,live,$0-1
Elvish Mystic,0.43,1.29,0.47,200.00000000000009,9.302325581395344,1436.0,live,$0-1
Mountain (0305),0.27,1.29,0.15,377.77777777777777,-44.44444444444445,3054.0,live,$0-1
High Perfect Morcant,1.11,1.29,0.19,16.21621621621621,-82.8828828828829,982.0,live,$1-2
Reliquary Tower,4.9,5.99,3.43,22.244897959183668,-30.000000000000004,985.0,live,$2-5
Secret Invasion,0.27,0.49,0.15,81.48148148148147,-44.44444444444445,1501.0,live,$0-1
Peregrine Drake,0.28,0.79,0.15,182.14285714285717,-46.42857142857144,1311.0,live,$0-1
Shielded by Faith,0.38,0.99,0.15,160.52631578947367,-60.526315789473685,1526.0,live,$0-1
"Evendo, Waking Haven",16.2,21.99,12.85,35.74074074074074,-20.67901234567901,950.0,live,$10-20
Pinnacle Emissary,1.27,2.49,0.15,96.06299212598428,-88.18897637795277,1521.0,live,$1-2
Slickshot Show-Off,5.81,9.49,4.37,63.33907056798624,-24.784853700516344,1302.0,live,$5-10
Cultivate,0.5,0.99,0.36,98.0,-28.000000000000004,1120.0,live,$0-1
Growing Rites of Itlimoc,8.43,13.99,8.61,65.95492289442468,2.1352313167259758,956.0,live,$5-10
"Midgar, City of Mako",1.94,2.99,1.3,54.123711340206206,-32.98969072164948,1003.0,live,$1-2
Dark Ritual,4.59,4.99,2.32,8.714596949891074,-49.455337690631815,1256.0,live,$2-5
Swords to Plowshares,1.46,2.49,1.39,70.54794520547946,-4.79452054794521,1523.0,live,$1-2
"Sephiroth, Fabled SOLDIER",31.65,34.99,26.05,10.552922590837294,-17.693522906793042,953.0,live,$20-50
Forgotten Ancient,0.37,0.79,0.26,113.51351351351352,-29.729729729729726,1258.0,live,$0-1
Helm of the Host,8.37,8.49,7.140000000000001,1.4336917562724134,-14.6953405017921,958.0,live,$5-10
Puresteel Paladin,0.74,0.99,0.61,33.78378378378378,-17.56756756756757,1148.0,live,$0-1
Sunderflock,1.78,1.99,1.0,11.797752808988765,-43.82022471910113,1173.0,live,$1-2
Farseek,0.8,1.49,0.66,86.25,-17.5,1392.0,live,$0-1
The Unagi of Kyoshi Island,1.37,2.49,0.71,81.75182481751825,-48.17518248175183,1084.0,live,$1-2
Traveling Chocobo,19.44,21.99,17.76,13.117283950617267,-8.641975308641973,950.0,live,$10-20
An Offer You Can't Refuse,2.56,4.99,2.41,94.921875,-5.8593749999999964,973.0,live,$2-5
Thundering Falls,15.54,20.99,15.61,35.070785070785064,0.4504504504504523,999.0,live,$10-20
Loki Laufeyson,0.17,0.35,0.15,105.88235294117644,-11.764705882352953,1272.0,live,$0-1
Feather of Flight,0.37,1.29,0.15,248.64864864864865,-59.45945945945946,1368.0,live,$0-1
Big Score,0.39,1.49,0.25,282.05128205128204,-35.8974358974359,1687.0,live,$0-1
Arcane Signet,0.45,0.99,0.42,120.0,-6.666666666666672,2108.0,live,$0-1
Expressive Iteration,1.0,1.29,0.32,29.000000000000004,-68.0,1051.0,live,$1-2
Mind Stone,0.39,0.99,0.22,153.84615384615384,-43.58974358974359,1289.0,live,$0-1
Feign Death,1.51,2.29,0.51,51.65562913907284,-66.22516556291392,1116.0,live,$1-2
High Market,0.4,1.29,0.31,222.5,-22.500000000000007,1581.0,live,$0-1
Sudden Breakthrough,0.27,0.69,0.15,155.55555555555551,-44.44444444444445,1029.0,live,$0-1
"Tezzeret, Cruel Captain",19.88,27.99,17.45,40.794768611670015,-12.223340040241448,1032.0,live,$10-20
Roaming Throne,51.72,57.99,46.59,12.122969837587014,-9.91879350348027,915.0,live,$50-100
Viscera Seer,0.51,1.29,0.26,152.94117647058826,-49.01960784313725,1515.0,live,$0-1
Rogue's Passage,0.39,0.99,0.39,153.84615384615384,0.0,1570.0,live,$0-1
Talisman of Indulgence,1.89,2.79,1.71,47.61904761904763,-9.52380952380952,1111.0,live,$1-2
Commercial District,7.89,10.99,7.18,39.29024081115337,-8.99873257287706,1030.0,live,$5-10
Claim the Kingdom,0.27,0.35,0.15,29.62962962962961,-44.44444444444445,1426.0,live,$0-1
"Mai, Scornful Striker",0.94,1.79,0.26,90.42553191489364,-72.34042553191489,1051.0,live,$0-1
Firebender Ascension,0.91,0.99,0.2,8.791208791208787,-78.02197802197801,1072.0,live,$0-1
Nature's Lore,2.26,4.49,2.4,98.67256637168144,6.194690265486732,1052.0,live,$2-5
Geometer's Arthropod (Borderless),0.82,0.49,0.15,-40.24390243902439,-81.70731707317073,989.0,live,$0-1
Champion's Helm,1.22,2.79,1.03,128.68852459016392,-15.573770491803272,1167.0,live,$1-2
"Anti-Venom, Horrifying Healer",7.2,7.99,5.1000000000000005,10.97222222222222,-29.166666666666664,994.0,live,$5-10
Strength of Will,1.71,2.49,1.04,45.61403508771932,-39.1812865497076,1064.0,live,$1-2
"Ashling, Flame Dancer",5.38,9.49,5.1000000000000005,76.39405204460968,-5.204460966542739,918.0,live,$5-10
Vengeful Bloodwitch,0.31,0.39,0.15,25.80645161290323,-51.61290322580645,1363.0,live,$0-1
Selfless Spirit,0.44,0.99,0.29,125.0,-34.09090909090909,1577.0,live,$0-1
Cryogen Relic,0.31,0.69,0.15,122.5806451612903,-51.61290322580645,1734.0,live,$0-1
Thought Vessel,2.5,3.49,2.43,39.60000000000001,-2.7999999999999936,1364.0,live,$2-5
"Braids, Arisen Nightmare",4.09,6.49,4.16,58.67970660146701,1.711491442542794,1160.0,live,$2-5
"Ishgard, the Holy See",1.78,2.49,1.03,39.88764044943821,-42.13483146067416,926.0,live,$1-2
Druid Class,1.92,2.79,1.43,45.31250000000001,-25.52083333333333,2183.0,live,$1-2
Deceit,3.19,7.99,3.08,150.4702194357367,-3.448275862068962,1260.0,live,$2-5
Infectious Bite,1.22,1.79,0.39,46.72131147540984,-68.0327868852459,1203.0,live,$1-2
Rhythm of the Wild,4.79,6.99,4.16,45.92901878914405,-13.152400835073069,923.0,live,$2-5
Etherium Sculptor,0.77,1.99,0.72,158.4415584415584,-6.493506493506499,1303.0,live,$0-1
Flusterstorm,9.11,9.49,6.18,4.171240395170152,-32.16245883644347,917.0,live,$5-10
Epic Fight (Borderless),0.9,0.79,0.15,-12.22222222222222,-83.33333333333333,1000.0,live,$0-1
"Michelangelo, the Heart (0005) (Borderless)",3.51,9.49,3.11,170.37037037037038,-11.396011396011394,1366.0,live,$2-5
Restoration Seminar (Borderless),6.07,5.99,4.88,-1.3179571663920933,-19.60461285008238,924.0,live,$5-10
Grave Researcher (Extended Art),3.75,2.99,2.79,-20.266666666666666,-25.6,938.0,live,$2-5
Flowering of the White Tree,10.68,13.99,9.89,30.992509363295884,-7.397003745318344,889.0,live,$10-20
Superior Spider-Man,2.77,3.49,1.49,25.99277978339351,-46.20938628158845,1202.0,live,$2-5
Squirrel Mob,2.66,1.99,2.06,-25.18796992481204,-22.55639097744361,1131.0,live,$2-5
Night of the Sweets' Revenge,0.84,1.49,0.22,77.38095238095238,-73.80952380952381,1053.0,live,$0-1
Toxic Deluge,5.05,6.49,4.38,28.51485148514852,-13.267326732673263,960.0,live,$5-10
Silverquill Charm,0.21,0.35,0.15,66.66666666666666,-28.57142857142857,1371.0,live,$0-1
Conjurer's Closet,3.85,5.49,3.48,42.5974025974026,-9.610389610389614,1090.0,live,$2-5
Wild Rose Rebellion - Counterspell (Showcase),2.58,3.99,1.75,54.65116279069768,-32.17054263565892,1028.0,live,$2-5
Sphere of Safety,4.64,6.49,3.2,39.87068965517243,-31.03448275862068,919.0,live,$2-5
The Legend of Kyoshi,5.72,7.99,3.89,39.68531468531469,-31.99300699300699,929.0,live,$5-10
Overpowering Attack,1.18,2.99,1.04,153.3898305084746,-11.864406779661008,1130.0,live,$1-2
Swords to Plowshares,1.78,2.49,1.46,39.88764044943821,-17.97752808988764,1482.0,live,$1-2
Swiftfoot Boots (Borderless),2.29,4.49,2.31,96.0698689956332,0.873362445414848,1423.0,live,$2-5
Decorum Dissertation (Borderless),7.85,10.99,7.67,40.00000000000001,-2.292993630573245,911.0,live,$5-10
Summon: Knights of Round,11.92,18.99,9.37,59.31208053691274,-21.392617449664435,905.0,live,$10-20
Sedgemoor Witch,6.08,9.49,4.15,56.08552631578948,-31.74342105263157,971.0,live,$5-10
Great Train Heist,4.98,5.49,3.94,10.240963855421684,-20.883534136546192,970.0,live,$2-5
"Raphael, the Nightwatcher",0.93,0.99,0.17,6.451612903225799,-81.72043010752688,1001.0,live,$0-1
"Prismari, the Inspiration (Borderless)",11.19,9.49,8.44,-15.192135835567466,-24.575513851653263,869.0,live,$10-20
Living End,2.78,3.99,2.84,43.52517985611512,2.158273381294966,965.0,live,$2-5
Dark Leo & Shredder,3.83,6.99,3.0500000000000003,82.50652741514361,-20.36553524804177,925.0,live,$2-5
Rising of the Day,0.9,1.29,0.44,43.333333333333336,-51.11111111111111,1012.0,live,$0-1
Ornithopter of Paradise,0.59,0.99,0.43,67.79661016949153,-27.11864406779661,1140.0,live,$0-1
Cloudshift,1.22,1.99,0.71,63.114754098360656,-41.80327868852459,1100.0,live,$1-2
Ophidian Eye,12.23,16.99,8.83,38.92068683565002,-27.80049059689289,881.0,live,$10-20
Will of the Jeskai,4.26,6.49,2.6,52.3474178403756,-38.96713615023474,1116.0,live,$2-5
Giant Growth,0.21,0.35,0.15,66.66666666666666,-28.57142857142857,1296.0,live,$0-1
Growth Curve,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,1221.0,live,$0-1
"Kambal, Profiteering Mayor",4.92,8.49,4.72,72.56097560975611,-4.065040650406507,964.0,live,$2-5
"Winter Soldier, Icy Assassin",0.26,0.49,0.15,88.46153846153845,-42.30769230769232,1368.0,live,$0-1
Sol Ring,1.6,2.99,1.51,86.875,-5.625000000000005,1382.0,live,$1-2
"Boromir, Warden of the Tower",6.19,8.49,5.21,37.15670436187399,-15.831987075928923,979.0,live,$5-10
Dark Ritual,5.07,4.49,2.07,-11.439842209072978,-59.171597633136095,1093.0,live,$5-10
Assassin's Trophy,0.95,1.49,0.34,56.842105263157904,-64.21052631578947,1067.0,live,$0-1
Hardened Scales,1.78,3.99,1.85,124.15730337078652,3.9325842696629247,1115.0,live,$1-2
Cultivate,0.39,0.99,0.36,153.84615384615384,-7.692307692307699,1430.0,live,$0-1
Steam Vents (Borderless),16.02,22.99,14.83,43.50811485642946,-7.428214731585515,951.0,live,$10-20
Winding Constrictor,0.48,0.79,0.4,64.58333333333334,-16.66666666666666,1529.0,live,$0-1
Evolution Sage,2.19,4.49,2.07,105.02283105022832,-5.479452054794526,1029.0,live,$2-5
Vanquisher's Banner,5.04,6.99,4.23,38.69047619047619,-16.071428571428566,1096.0,live,$5-10
Planetarium of Wan Shi Tong,5.65,7.49,4.94,32.56637168141592,-12.566371681415928,916.0,live,$5-10
Crystal Barricade,2.38,2.99,0.36,25.63025210084035,-84.87394957983194,1010.0,live,$2-5
Choreographed Sparks,0.28,0.49,0.15,74.99999999999997,-46.42857142857144,1159.0,live,$0-1
Treasure Vault,1.12,2.49,0.98,122.32142857142856,-12.50000000000001,1291.0,live,$1-2
Pain for All,0.64,1.79,0.25,179.68749999999997,-60.9375,1175.0,live,$0-1
Forge Anew,5.68,5.99,4.54,5.457746478873248,-20.070422535211264,901.0,live,$5-10
Dragon Sniper,1.52,1.99,0.31,30.921052631578945,-79.60526315789474,1203.0,live,$1-2
Anger,0.48,1.29,0.4,168.75000000000003,-16.66666666666666,1154.0,live,$0-1
Doubling Season,33.13,42.99,30.21,29.76154542710534,-8.813763960156962,871.0,live,$20-50
Cleric Class,2.03,2.99,1.42,47.2906403940887,-30.04926108374384,966.0,live,$2-5
Forest (0307),0.29,0.79,0.15,172.41379310344828,-48.27586206896552,2829.0,live,$0-1
Conqueror's Flail,0.79,1.49,0.77,88.60759493670885,-2.531645569620255,1202.0,live,$0-1
Germination Practicum (Borderless),12.21,11.99,10.42,-1.801801801801807,-14.660114660114669,876.0,live,$10-20
Vibrant Outburst,0.29,0.35,0.15,20.689655172413797,-48.27586206896552,1506.0,live,$0-1
Reckless Fireweaver,0.42,0.99,0.31,135.71428571428575,-26.190476190476183,1153.0,live,$0-1
Llanowar Wastes,0.5,1.79,0.51,258.0,2.0000000000000018,1352.0,live,$0-1
Rise of the Witch-king,0.85,0.99,0.43,16.47058823529412,-49.41176470588236,958.0,live,$0-1
Esper Sentinel,59.14,74.99,59.38,26.80081163341223,0.405816706121072,905.0,live,$50-100
Flux Channeler,2.76,3.99,1.82,44.565217391304365,-34.05797101449274,1007.0,live,$2-5
"K'rrik, Son of Yawgmoth",0.72,1.29,0.32,79.16666666666667,-55.55555555555556,1025.0,live,$0-1
Elvish Mystic,0.39,0.99,0.29,153.84615384615384,-25.64102564102565,1229.0,live,$0-1
Spider Manifestation,0.32,0.35,0.15,9.374999999999991,-53.125,1489.0,live,$0-1
Planar Genesis,0.39,0.99,0.15,153.84615384615384,-61.53846153846154,1150.0,live,$0-1
Archway of Innovation,1.05,1.99,0.67,89.52380952380952,-36.19047619047619,1108.0,live,$1-2
Gaea's Gift,1.14,2.29,0.81,100.87719298245617,-28.947368421052623,1057.0,live,$1-2
Bloodthirsty Conqueror,39.76,42.99,32.3,8.123742454728381,-18.762575452716305,897.0,live,$20-50
Pawn of Ulamog,0.47,0.99,0.25,110.63829787234044,-46.80851063829787,1375.0,live,$0-1
Ophiomancer,1.1,1.99,0.52,80.90909090909089,-52.727272727272734,942.0,live,$1-2
Blasphemous Act,0.9,2.29,0.72,154.44444444444446,-20.000000000000004,1368.0,live,$0-1
"Gwenom, Remorseless",5.42,6.49,2.08,19.741697416974173,-61.62361623616236,873.0,live,$5-10
Relic of Legends,2.8,2.29,1.37,-18.214285714285708,-51.07142857142857,942.0,live,$2-5
Heraldic Banner,0.35,0.99,0.15,182.8571428571429,-57.14285714285714,1208.0,live,$0-1
Strix Serenade,1.79,2.99,0.51,67.03910614525141,-71.50837988826815,1160.0,live,$1-2
Mistvault Bridge,0.66,0.35,0.41,-46.969696969696976,-37.87878787878788,1489.0,live,$0-1
Trailblazer's Boots,1.18,2.49,1.27,111.0169491525424,7.627118644067804,1160.0,live,$1-2
Open the Armory,2.64,4.99,2.62,89.01515151515152,-0.7575757575757582,981.0,live,$2-5
The Super Hero Civil War,0.29,0.49,0.15,68.96551724137932,-48.27586206896552,1351.0,live,$0-1
Nest of Scarabs,5.57,3.99,3.69,-28.366247755834827,-33.75224416517056,949.0,live,$5-10
Resonating Lute (Extended Art),1.92,1.79,1.63,-6.770833333333329,-15.104166666666668,924.0,live,$1-2
Thought Vessel,3.01,3.99,2.44,32.55813953488374,-18.93687707641196,983.0,live,$2-5
"Captain America, First Avenger (Borderless)",12.7,11.99,10.83,-5.590551181102355,-14.724409448818893,856.0,live,$10-20
Duskshell Crawler,0.3,0.49,0.15,63.33333333333334,-50.0,1077.0,live,$0-1
Summon: Titan,1.69,2.29,0.87,35.502958579881664,-48.5207100591716,960.0,live,$1-2
"Wolverine, Best There Is (Borderless)",23.87,27.99,25.76,17.260159195643055,7.917888563049856,849.0,live,$20-50
End the Festivities,1.43,1.29,0.67,-9.790209790209785,-53.14685314685315,1421.0,live,$1-2
Shadowbringers - Dovin's Veto (Showcase),1.94,3.49,2.07,79.89690721649487,6.7010309278350455,936.0,live,$1-2
Insatiable Avarice,4.8,6.99,4.75,45.62500000000001,-1.041666666666663,954.0,live,$2-5
"Jenova, Ancient Calamity",1.35,1.99,0.26,47.4074074074074,-80.74074074074075,920.0,live,$1-2
Splinter of the Shadows - Ashcoat of the Shadow Swarm (Borderless),4.4,5.99,2.82,36.136363636363626,-35.90909090909092,975.0,live,$2-5
